#EntrezID	Name	Score
138162	C9orf116	0.585383	2
54542	RC3H2	0.573406	5
79071	ELOVL6	0.569111	4
8835	SOCS2	0.567914	2
7273	TTN	0.565570	2
23089	PEG10	0.564804	3
4154	MBNL1	0.560660	157
113251	LARP4	0.560574	75
7803	PTP4A1	0.558179	109
5264	PHYH	0.556773	14
9931	HELZ	0.556495	44
363	AQP6	0.556098	2
54891	INO80D	0.553479	2
57142	RTN4	0.552762	30
29086	BABAM1	0.550053	59
64743	WDR13	0.541399	35
27185	DISC1	0.534830	4
4524	MTHFR	0.524716	3
1397	CRIP2	0.524198	7
3698	ITIH2	0.519567	3
4582	MUC1	0.512816	4
57472	CNOT6	0.461020	17
84993	UBL7	0.456712	3
140890	SREK1	0.456417	84
10285	SMNDC1	0.456255	280
23411	SIRT1	0.456127	133
3189	HNRNPH3	0.455040	213
7514	XPO1	0.454637	337
11231	SEC63	0.454393	156
9878	TOX4	0.454041	2
23200	ATP11B	0.454037	53
2690	GHR	0.453799	2
9874	TLK1	0.453757	21
57532	NUFIP2	0.453212	4
5927	KDM5A	0.452277	23
3181	HNRNPA2B1	0.451650	191
23429	RYBP	0.451619	107
8539	API5	0.451372	63
80055	PGAP1	0.451355	3
3320	HSP90AA1	0.450875	180
146057	TTBK2	0.450282	2
10146	G3BP1	0.448978	126
5201	PFDN1	0.448866	3
9991	PTBP3	0.448214	54
8087	FXR1	0.447576	175
8658	TNKS	0.446330	2
80347	COASY	0.444354	7
1808	DPYSL2	0.443830	11
1351	COX8A	0.443337	224
51257	MARCH2	0.442974	3
2033	EP300	0.442911	16
25864	ABHD14A	0.442725	27
4974	OMG	0.441838	2
1540	CYLD	0.439655	8
79095	C9orf16	0.439494	65
9320	TRIP12	0.439147	115
4673	NAP1L1	0.438906	215
79754	ASB13	0.436618	2
9088	PKMYT1	0.436204	52
57447	NDRG2	0.435672	2
10884	MRPS30	0.435431	51
1869	E2F1	0.433867	53
170463	SSBP4	0.432779	2
55279	ZNF654	0.432512	2
1465	CSRP1	0.431204	13
51762	RAB8B	0.430011	9
64398	MPP5	0.429195	6
79139	DERL1	0.427184	20
51162	EGFL7	0.426463	3
6624	FSCN1	0.425658	8
55806	HR	0.424426	2
572	BAD	0.421758	96
6687	SPG7	0.420214	38
4015	LOX	0.419237	3
7077	TIMP2	0.416272	19
348	APOE	0.414098	5
50509	COL5A3	0.410330	4
57799	RAB40C	0.409663	4
51168	MYO15A	0.409561	3
6532	SLC6A4	0.408175	3
116	ADCYAP1	0.406325	8
3569	IL6	0.404718	11
5878	RAB5C	0.402045	8
2261	FGFR3	0.399879	12
79873	NUDT18	0.399865	3
6988	TCTA	0.399202	4
6640	SNTA1	0.396915	16
317	APAF1	0.396245	2
22847	ZNF507	0.395708	6
1264	CNN1	0.394174	2
167227	DCP2	0.393235	112
6271	S100A1	0.392903	2
8986	RPS6KA4	0.392681	12
64795	RMND5A	0.389051	24
9877	ZC3H11A	0.388778	108
200576	PIKFYVE	0.387571	65
10914	PAPOLA	0.385857	498
54726	OTUD4	0.384665	14
1809	DPYSL3	0.381973	3
51308	REEP2	0.381188	2
2058	EPRS	0.380843	106
3356	HTR2A	0.380310	2
23541	SEC14L2	0.380155	2
11052	CPSF6	0.378883	53
56647	BCCIP	0.376007	119
56144	PCDHA4	0.375886	11
26268	FBXO9	0.374991	8
2067	ERCC1	0.374589	58
55466	DNAJA4	0.370604	2
56245	C21orf62	0.369143	2
5033	P4HA1	0.367456	30
3084	NRG1	0.366879	3
10116	FEM1B	0.362035	2
55257	MRGBP	0.356075	5
6944	VPS72	0.351820	7
4213	MEIS3P1	0.351613	2
80306	MED28	0.343601	3
55588	MED29	0.339445	6
63941	NECAB3	0.334324	5
5127	CDK16	0.333315	58
604	BCL6	0.330549	5
50649	ARHGEF4	0.321320	11
84062	DTNBP1	0.316109	5
8482	SEMA7A	0.310452	11
6540	SLC6A13	0.309747	11
57157	PHTF2	0.307712	2
10023	FRAT1	0.305582	2
1813	DRD2	0.305375	36
8646	CHRD	0.303237	2
8991	SELENBP1	0.299283	2
80178	TEDC2	0.293669	3
3836	KPNA1	0.292866	24
83463	MXD3	0.290865	3
1135	CHRNA2	0.290814	2
3730	ANOS1	0.287092	3
7812	CSDE1	0.283965	16
1396	CRIP1	0.283184	2
5908	RAP1B	0.282532	58
55629	PNRC2	0.281797	22
6738	TROVE2	0.281754	68
9958	USP15	0.280705	31
2558	GABRA5	0.280435	3
3187	HNRNPH1	0.280213	32
26973	CHORDC1	0.280100	49
27107	ZBTB11	0.279915	68
81688	C6orf62	0.279801	35
23512	SUZ12	0.279286	92
10973	ASCC3	0.278929	35
8073	PTP4A2	0.278452	42
3840	KPNA4	0.277948	59
10735	STAG2	0.277940	143
54906	FAM208B	0.277788	51
5771	PTPN2	0.277004	26
3516	RBPJ	0.276841	21
23063	WAPL	0.276426	186
23347	SMCHD1	0.276312	92
64786	TBC1D15	0.276286	12
23244	PDS5A	0.276223	133
10274	STAG1	0.276221	112
22908	SACM1L	0.276201	161
5500	PPP1CB	0.276139	82
9969	MED13	0.275970	109
54665	RSBN1	0.275937	175
6670	SP3	0.275715	158
23607	CD2AP	0.275503	137
29110	TBK1	0.275318	19
25836	NIPBL	0.275156	258
5906	RAP1A	0.275099	48
51009	DERL2	0.275007	8
29066	ZC3H7A	0.274998	37
8899	PRPF4B	0.274942	241
64848	YTHDC2	0.274908	82
9584	RBM39	0.274748	190
23435	TARDBP	0.274694	146
6198	RPS6KB1	0.274586	26
26065	LSM14A	0.274440	183
9044	BTAF1	0.274429	98
26009	ZZZ3	0.274397	172
1105	CHD1	0.274263	128
23318	ZCCHC11	0.274152	22
7155	TOP2B	0.274090	226
