#EntrezID	Name	Score
4862	NPAS2	1.000000	1217
9915	ARNT2	1.000000	170
121278	TPH2	1.000000	3
2346	FOLH1	1.000000	785
793	CALB1	1.000000	266
2558	GABRA5	1.000000	568
10814	CPLX2	1.000000	289
8831	SYNGAP1	1.000000	276
3123	HLA-DRB1	1.000000	92
4886	NPY1R	1.000000	44
2272	FHIT	1.000000	12
1589	CYP21A2	1.000000	136
57282	SLC4A10	1.000000	7
5020	OXT	1.000000	234
5443	POMC	1.000000	253
22941	SHANK2	1.000000	2880
5447	POR	1.000000	546
412	STS	1.000000	319
5915	RARB	1.000000	1879
1008	CDH10	1.000000	450
5981	RFC1	1.000000	1043
114548	NLRP3	1.000000	54
9779	TBC1D5	1.000000	380
3813	KIR3DS1	1.000000	22
5368	PNOC	1.000000	23
1139	CHRNA7	1.000000	48
6343	SCT	1.000000	150
4929	NR4A2	1.000000	307
54715	RBFOX1	1.000000	506
55227	LRRC1	1.000000	75
5803	PTPRZ1	1.000000	53
3265	HRAS	1.000000	1232
23554	TSPAN12	1.000000	25
5728	PTEN	1.000000	945
3293	HSD17B3	1.000000	14
4988	OPRM1	1.000000	872
4150	MAZ	1.000000	1495
1301	COL11A1	1.000000	128
5894	RAF1	1.000000	324
6530	SLC6A2	1.000000	2351
4803	NGF	1.000000	111
2550	GABBR1	1.000000	489
9575	CLOCK	1.000000	351
4974	OMG	1.000000	407
8479	HIRIP3	1.000000	228
6462	SHBG	1.000000	246
2171	FABP5	1.000000	316
5618	PRLR	1.000000	1070
4241	MELTF	1.000000	102
1133	CHRM5	1.000000	272
23242	COBL	1.000000	184
8218	CLTCL1	1.000000	10
706	TSPO	1.000000	731
2847	MCHR1	1.000000	126
2170	FABP3	1.000000	243
4139	MARK1	1.000000	348
5071	PRKN	1.000000	393
6531	SLC6A3	1.000000	113
6505	SLC1A1	1.000000	582
3356	HTR2A	1.000000	1167
56160	NSMCE3	1.000000	15
3628	INPP1	1.000000	174
8604	SLC25A12	1.000000	874
9990	SLC12A6	1.000000	199
4783	NFIL3	1.000000	489
2560	GABRB1	1.000000	59
1813	DRD2	1.000000	2168
29123	ANKRD11	1.000000	240
1269	CNR2	1.000000	857
23133	PHF8	1.000000	145
64711	HS3ST6	1.000000	23
5743	PTGS2	1.000000	202
2876	GPX1	1.000000	421
6999	TDO2	1.000000	112
4548	MTR	1.000000	1056
27086	FOXP1	1.000000	1148
10922	FASTK	1.000000	908
2915	GRM5	1.000000	368
84152	PPP1R1B	1.000000	6
5531	PPP4C	1.000000	695
11069	RAPGEF4	1.000000	45
150	ADRA2A	1.000000	139
3237	HOXD11	1.000000	29
9037	SEMA5A	1.000000	634
5595	MAPK3	1.000000	293
3354	HTR1E	1.000000	254
6529	SLC6A1	1.000000	185
4698	NDUFA5	1.000000	1205
11329	STK38	1.000000	234
2350	FOLR2	1.000000	36
2911	GRM1	1.000000	390
6561	SLC13A1	1.000000	13
53615	MBD3	1.000000	650
56729	RETN	1.000000	3
2567	GABRG3	1.000000	286
1543	CYP1A1	1.000000	149
627	BDNF	1.000000	200
4852	NPY	1.000000	560
2903	GRIN2A	1.000000	932
7101	NR2E1	1.000000	203
114785	MBD6	1.000000	79
324	APC	1.000000	1123
218	ALDH3A1	1.000000	36
93986	FOXP2	1.000000	27
5860	QDPR	1.000000	361
2562	GABRB3	1.000000	334
4128	MAOA	1.000000	283
2099	ESR1	1.000000	1652
1950	EGF	1.000000	9
9783	RIMS3	1.000000	381
57680	CHD8	1.000000	510
57575	PCDH10	1.000000	78
64221	ROBO3	1.000000	28
6660	SOX5	1.000000	115
15	AANAT	1.000000	250
1750	DLX6	1.000000	44
361	AQP4	1.000000	19
8140	SLC7A5	1.000000	389
3782	KCNN3	1.000000	392
4137	MAPT	1.000000	819
7850	IL1R2	1.000000	31
952	CD38	1.000000	5
2891	GRIA2	1.000000	230
2969	GTF2I	1.000000	573
132	ADK	1.000000	1869
7040	TGFB1	1.000000	1041
7102	TSPAN7	1.000000	163
10125	RASGRP1	1.000000	49
3106	HLA-B	1.000000	672
5048	PAFAH1B1	1.000000	2650
2892	GRIA3	1.000000	491
10165	SLC25A13	1.000000	509
55079	FEZF2	1.000000	125
6258	RXRG	1.000000	144
27044	SND1	1.000000	365
7782	SLC30A4	1.000000	20
3146	HMGB1	1.000000	1526
50834	TAS2R1	1.000000	195
1719	DHFR	1.000000	1262
765	CA6	1.000000	105
9344	TAOK2	1.000000	1129
23078	VWA8	1.000000	420
57691	KIAA1586	1.000000	48
4036	LRP2	1.000000	161
1977	EIF4E	1.000000	1862
2066	ERBB4	1.000000	1449
4208	MEF2C	1.000000	395
147	ADRA1B	1.000000	31
8930	MBD4	1.000000	2150
3238	HOXD12	1.000000	626
7157	TP53	1.000000	436
1812	DRD1	1.000000	184
151531	UPP2	1.000000	3
5697	PYY	1.000000	728
9177	HTR3B	1.000000	217
4842	NOS1	1.000000	1707
778	CACNA1F	1.000000	849
1644	DDC	1.000000	84
1804	DPP6	1.000000	854
6853	SYN1	1.000000	261
7979	SEM1	1.000000	1128
6535	SLC6A8	1.000000	952
80034	CSRNP3	1.000000	25
254170	FBXO33	1.000000	329
29119	CTNNA3	1.000000	214
6256	RXRA	1.000000	820
3211	HOXB1	1.000000	303
57628	DPP10	1.000000	5
139411	PTCHD1	1.000000	33
9086	EIF1AY	1.000000	10
113201	CASC4	1.000000	84
5605	MAP2K2	1.000000	1051
3082	HGF	1.000000	471
4520	MTF1	1.000000	266
7433	VIPR1	1.000000	70
816	CAMK2B	1.000000	2850
22829	NLGN4Y	1.000000	12
8448	DOC2A	1.000000	183
5444	PON1	1.000000	554
4762	NEUROG1	1.000000	79
145581	LRFN5	1.000000	59
4908	NTF3	1.000000	143
253980	KCTD13	1.000000	331
6328	SCN3A	1.000000	20
54556	ING3	1.000000	586
2693	GHSR	1.000000	444
3973	LHCGR	1.000000	46
3479	IGF1	1.000000	376
6899	TBX1	1.000000	955
3061	HCRTR1	1.000000	235
3791	KDR	1.000000	83
186	AGTR2	1.000000	219
6697	SPR	1.000000	179
1583	CYP11A1	1.000000	349
4914	NTRK1	1.000000	202
79083	MLPH	1.000000	240
25978	CHMP2B	1.000000	1708
4233	MET	1.000000	803
2950	GSTP1	1.000000	553
2571	GAD1	1.000000	377
1137	CHRNA4	1.000000	1746
1565	CYP2D6	1.000000	1054
9607	CARTPT	1.000000	48
5053	PAH	1.000000	60
5080	PAX6	1.000000	430
90665	TBL1Y	1.000000	3
6342	SCP2	1.000000	1833
4282	MIF	1.000000	802
107	ADCY1	1.000000	2299
7319	UBE2A	1.000000	1732
3362	HTR6	1.000000	1568
3363	HTR7	1.000000	650
9360	PPIG	1.000000	988
6863	TAC1	1.000000	23
3150	HMGN1	1.000000	1428
3557	IL1RN	1.000000	329
321	APBA2	1.000000	270
55273	TMEM100	1.000000	18
79813	EHMT1	1.000000	146
3358	HTR2C	1.000000	683
4152	MBD1	1.000000	418
18	ABAT	1.000000	331
2554	GABRA1	1.000000	630
85358	SHANK3	1.000000	64
8864	PER2	1.000000	317
93664	CADPS2	1.000000	151
2895	GRID2	1.000000	123
