#EntrezID	Name	Score
57687	VAT1L	1.000000	8
9715	FAM131B	1.000000	55
4147	MATN2	1.000000	431
84152	PPP1R1B	1.000000	6
27152	INTU	1.000000	8
115827	RAB3C	1.000000	5
9559	VPS26A	1.000000	1461
84269	CHCHD5	1.000000	25
8916	HERC3	1.000000	6
4185	ADAM11	1.000000	949
23138	N4BP3	1.000000	122
10522	DEAF1	1.000000	559
138311	FAM69B	1.000000	90
23603	CORO1C	1.000000	995
85465	SELENOI	1.000000	572
159090	FAM122B	1.000000	627
7110	TMF1	1.000000	1472
8525	DGKZ	1.000000	893
4289	MKLN1	1.000000	454
84062	DTNBP1	1.000000	131
260434	PYDC1	1.000000	4
6320	CLEC11A	1.000000	163
6934	TCF7L2	1.000000	679
83482	SCRT1	1.000000	279
150383	CDPF1	1.000000	4
375704	ENHO	1.000000	20
23369	PUM2	1.000000	2435
117177	RAB3IP	1.000000	105
205	AK4	1.000000	154
54733	SLC35F2	1.000000	132
10361	NPM2	1.000000	7
57799	RAB40C	1.000000	1161
56647	BCCIP	1.000000	1857
5264	PHYH	1.000000	624
1307	COL16A1	1.000000	205
328	APEX1	1.000000	1533
22881	ANKRD6	1.000000	256
6314	ATXN7	1.000000	147
160760	PPTC7	1.000000	213
129804	FBLN7	1.000000	2
84279	PRADC1	1.000000	230
390616	ANKRD34C	1.000000	93
54776	PPP1R12C	1.000000	116
9244	CRLF1	1.000000	221
162394	SLFN5	1.000000	186
3698	ITIH2	1.000000	382
2690	GHR	1.000000	77
5927	KDM5A	1.000000	695
9931	HELZ	1.000000	958
79180	EFHD2	1.000000	418
51762	RAB8B	1.000000	449
25906	ANAPC15	1.000000	618
1869	E2F1	1.000000	903
138162	C9orf116	1.000000	406
55787	TXLNG	1.000000	215
100131067	CKMT2-AS1	1.000000	15
57708	MIER1	1.000000	645
10622	POLR3G	1.000000	342
91404	SESTD1	1.000000	231
5625	PRODH	1.000000	47
3671	ISLR	1.000000	117
57182	ANKRD50	1.000000	477
8482	SEMA7A	1.000000	931
113791	PIK3IP1	1.000000	168
10266	RAMP2	1.000000	119
8898	MTMR2	1.000000	1028
388135	C15orf59	1.000000	42
2673	GFPT1	1.000000	1372
26973	CHORDC1	1.000000	978
54726	OTUD4	1.000000	873
375775	PNPLA7	1.000000	55
80223	RAB11FIP1	1.000000	184
25900	IFFO1	1.000000	318
167227	DCP2	1.000000	1378
11052	CPSF6	1.000000	1462
56986	DTWD1	1.000000	411
1351	COX8A	1.000000	1039
51361	HOOK1	1.000000	84
6404	SELPLG	1.000000	250
22862	FNDC3A	1.000000	1401
57532	NUFIP2	1.000000	1230
2879	GPX4	1.000000	629
2647	BLOC1S1	1.000000	811
92126	DSEL	1.000000	4
55279	ZNF654	1.000000	274
642273	FAM110C	1.000000	88
25989	ULK3	1.000000	23
51281	ANKMY1	1.000000	7
10814	CPLX2	1.000000	289
80055	PGAP1	1.000000	439
56886	UGGT1	1.000000	115
11178	LZTS1	1.000000	1100
9079	LDB2	1.000000	151
4524	MTHFR	1.000000	1161
654429	LRTM2	1.000000	3
574036	SERTAD4-AS1	1.000000	2
115209	OMA1	1.000000	320
23205	ACSBG1	1.000000	25
56829	ZC3HAV1	1.000000	307
161357	MDGA2	1.000000	26
6120	RPE	1.000000	1517
631	BFSP1	1.000000	2
347734	SLC35B2	1.000000	320
284111	SLC13A5	1.000000	6
23210	JMJD6	1.000000	364
64282	PAPD5	1.000000	108
54778	RNF111	1.000000	819
284076	TTLL6	1.000000	2
51141	INSIG2	1.000000	1029
54858	PGPEP1	1.000000	489
113251	LARP4	1.000000	1565
27125	AFF4	1.000000	654
5878	RAB5C	1.000000	311
8658	TNKS	1.000000	347
25849	PARM1	1.000000	274
54461	FBXW5	1.000000	512
1739	DLG1	1.000000	1345
85378	TUBGCP6	1.000000	251
3658	IREB2	1.000000	192
23002	DAAM1	1.000000	662
3552	IL1A	1.000000	194
9878	TOX4	1.000000	477
3189	HNRNPH3	1.000000	1667
10154	PLXNC1	1.000000	64
845	CASQ2	1.000000	152
4673	NAP1L1	1.000000	1682
255239	ANKK1	1.000000	1
64283	ARHGEF28	1.000000	44
133746	JMY	1.000000	230
6324	SCN1B	1.000000	114
54884	RETSAT	1.000000	135
26019	UPF2	1.000000	1047
79412	KREMEN2	1.000000	90
1656	DDX6	1.000000	287
3837	KPNB1	1.000000	1923
57484	RNF150	1.000000	19
10884	MRPS30	1.000000	1085
122970	ACOT4	1.000000	1
7188	TRAF5	1.000000	178
11260	XPOT	1.000000	1752
161198	CLEC14A	1.000000	3
5639	PRRG2	1.000000	77
84276	NICN1	1.000000	16
124936	CYB5D2	1.000000	78
399474	TMEM200B	1.000000	20
23760	PITPNB	1.000000	968
85460	ZNF518B	1.000000	104
10234	LRRC17	1.000000	305
5144	PDE4D	1.000000	502
9069	CLDN12	1.000000	221
6538	SLC6A11	1.000000	200
284358	MAMSTR	1.000000	4
66004	LYNX1	1.000000	42
283130	SLC25A45	1.000000	45
57348	TTYH1	1.000000	140
50509	COL5A3	1.000000	170
1264	CNN1	1.000000	77
64925	CCDC71	1.000000	58
83448	PUS7L	1.000000	30
10285	SMNDC1	1.000000	1590
84817	TXNDC17	1.000000	1003
79071	ELOVL6	1.000000	722
