#EntrezID	Name	Score
166929	SGMS2	1.000000	1
572	BAD	1.000000	646
54665	RSBN1	1.000000	931
253982	ASPHD1	1.000000	55
23240	TMEM131L	1.000000	20
63941	NECAB3	1.000000	200
64792	IFT22	1.000000	7
56848	SPHK2	1.000000	23
79071	ELOVL6	1.000000	224
64743	WDR13	1.000000	321
140890	SREK1	1.000000	630
80737	VWA7	1.000000	50
3084	NRG1	1.000000	221
2047	EPHB1	1.000000	113
55787	TXLNG	1.000000	48
738	VPS51	1.000000	344
5201	PFDN1	1.000000	64
84532	ACSS1	1.000000	8
55257	MRGBP	1.000000	119
116150	NUS1	1.000000	62
5865	RAB3B	1.000000	15
10622	POLR3G	1.000000	92
80155	NAA15	1.000000	469
6271	S100A1	1.000000	12
4160	MC4R	1.000000	14
64795	RMND5A	1.000000	481
11152	WDR45	1.000000	363
2788	GNG7	1.000000	49
115992	RNF166	1.000000	4
6404	SELPLG	1.000000	69
160760	PPTC7	1.000000	24
63905	MANBAL	1.000000	15
1869	E2F1	1.000000	381
8658	TNKS	1.000000	42
51361	HOOK1	1.000000	9
390616	ANKRD34C	1.000000	20
347734	SLC35B2	1.000000	33
2005	ELK4	1.000000	6
2673	GFPT1	1.000000	732
116349	EXOC3-AS1	1.000000	1
10087	COL4A3BP	1.000000	111
114926	SMIM19	1.000000	77
9905	SGSM2	1.000000	302
57799	RAB40C	1.000000	343
56603	CYP26B1	1.000000	21
22908	SACM1L	1.000000	811
84817	TXNDC17	1.000000	209
26973	CHORDC1	1.000000	541
23543	RBFOX2	1.000000	365
25900	IFFO1	1.000000	85
8831	SYNGAP1	1.000000	23
11316	COPE	1.000000	416
85452	CFAP74	1.000000	167
1012	CDH13	1.000000	4
79642	ARSJ	1.000000	13
117177	RAB3IP	1.000000	5
1299	COL9A3	1.000000	8
57182	ANKRD50	1.000000	94
6538	SLC6A11	1.000000	40
84062	DTNBP1	1.000000	14
1826	DSCAM	1.000000	278
7188	TRAF5	1.000000	29
25849	PARM1	1.000000	55
1827	RCAN1	1.000000	71
7965	AIMP2	1.000000	1122
55588	MED29	1.000000	78
79590	MRPL24	1.000000	585
55728	N4BP2	1.000000	4
55033	FKBP14	1.000000	22
328	APEX1	1.000000	939
65263	PYCR3	1.000000	21
9317	PTER	1.000000	168
293	SLC25A6	1.000000	511
7264	TSTA3	1.000000	690
3557	IL1RN	1.000000	94
64116	SLC39A8	1.000000	125
4084	MXD1	1.000000	38
347862	GATD1	1.000000	1
793	CALB1	1.000000	43
26019	UPF2	1.000000	585
55279	ZNF654	1.000000	82
4673	NAP1L1	1.000000	1002
57551	TAOK1	1.000000	42
2134	EXTL1	1.000000	36
1774	DNASE1L1	1.000000	39
2067	ERCC1	1.000000	455
10884	MRPS30	1.000000	559
26052	DNM3	1.000000	77
3189	HNRNPH3	1.000000	1037
4636	MYL5	1.000000	21
159090	FAM122B	1.000000	102
84152	PPP1R1B	1.000000	2
391356	PTRHD1	1.000000	3
55663	ZNF446	1.000000	48
8916	HERC3	1.000000	1
56899	ANKS1B	1.000000	5
1160	CKMT2	1.000000	22
5999	RGS4	1.000000	85
379	ARL4D	1.000000	34
57188	ADAMTSL3	1.000000	183
1814	DRD3	1.000000	5
84993	UBL7	1.000000	22
80775	TMEM177	1.000000	124
8690	JRKL	1.000000	10
80142	PTGES2	1.000000	234
84572	GNPTG	1.000000	42
94160	ABCC12	1.000000	1
8646	CHRD	1.000000	265
3598	IL13RA2	1.000000	1
5127	CDK16	1.000000	503
124936	CYB5D2	1.000000	5
51141	INSIG2	1.000000	495
83482	SCRT1	1.000000	46
56147	PCDHA1	1.000000	2
56987	BBX	1.000000	115
1397	CRIP2	1.000000	211
64393	ZMAT3	1.000000	13
1739	DLG1	1.000000	593
10228	STX6	1.000000	265
27	ABL2	1.000000	77
26	AOC1	1.000000	3
5494	PPM1A	1.000000	254
83448	PUS7L	1.000000	2
8704	B4GALT2	1.000000	155
4524	MTHFR	1.000000	362
8482	SEMA7A	1.000000	372
284370	ZNF615	1.000000	1
2058	EPRS	1.000000	744
56937	PMEPA1	1.000000	16
2066	ERBB4	1.000000	487
57447	NDRG2	1.000000	75
56145	PCDHA3	1.000000	28
105	ADARB2	1.000000	65
91252	SLC39A13	1.000000	28
363	AQP6	1.000000	209
29086	BABAM1	1.000000	452
6540	SLC6A13	1.000000	350
11260	XPOT	1.000000	1125
85442	KNDC1	1.000000	28
79669	C3orf52	1.000000	1
3489	IGFBP6	1.000000	160
10023	FRAT1	1.000000	9
57570	TRMT5	1.000000	396
22881	ANKRD6	1.000000	44
127253	TYW3	1.000000	64
144402	CPNE8	1.000000	26
8715	NOL4	1.000000	20
3481	IGF2	1.000000	260
9088	PKMYT1	1.000000	276
2155	F7	1.000000	148
254359	ZDHHC24	1.000000	7
54989	ZNF770	1.000000	18
2913	GRM3	1.000000	16
604	BCL6	1.000000	165
1298	COL9A2	1.000000	81
10999	SLC27A4	1.000000	37
5625	PRODH	1.000000	8
7110	TMF1	1.000000	668
79754	ASB13	1.000000	11
51550	CINP	1.000000	25
2038	EPB42	1.000000	68
23200	ATP11B	1.000000	555
54858	PGPEP1	1.000000	108
4154	MBNL1	1.000000	984
9750	RIPOR2	1.000000	20
27125	AFF4	1.000000	232
4974	OMG	1.000000	114
65267	WNK3	1.000000	0
7123	CLEC3B	1.000000	6
23002	DAAM1	1.000000	285
23089	PEG10	1.000000	143
7693	ZNF134	1.000000	4
25824	PRDX5	1.000000	199
54587	MXRA8	1.000000	266
57600	FNIP2	1.000000	11
6095	RORA	1.000000	19
64762	GAREM1	1.000000	4
84279	PRADC1	1.000000	35
79834	PEAK1	1.000000	18
7976	FZD3	1.000000	3
10485	C1orf61	1.000000	853
57128	LYRM4	1.000000	381
5991	RFX3	1.000000	53
91851	CHRDL1	1.000000	24
54884	RETSAT	1.000000	29
9127	P2RX6	1.000000	779
3671	ISLR	1.000000	36
56886	UGGT1	1.000000	22
9877	ZC3H11A	1.000000	725
3698	ITIH2	1.000000	130
25946	ZNF385A	1.000000	3
28988	DBNL	1.000000	44
5605	MAP2K2	1.000000	565
56929	FEM1C	1.000000	310
10234	LRRC17	1.000000	100
51706	CYB5R1	1.000000	117
10814	CPLX2	1.000000	62
80347	COASY	1.000000	183
29801	ZDHHC8	1.000000	12
216	ALDH1A1	1.000000	5
149041	RC3H1	1.000000	23
27077	B9D1	1.000000	110
56954	NIT2	1.000000	544
23034	SAMD4A	1.000000	77
1346	COX7A1	1.000000	3
6948	TCN2	1.000000	36
54776	PPP1R12C	1.000000	9
1813	DRD2	1.000000	1062
5786	PTPRA	1.000000	9
56245	C21orf62	1.000000	59
55004	LAMTOR1	1.000000	103
3338	DNAJC4	1.000000	1203
64759	TNS3	1.000000	105
252995	FNDC5	1.000000	3
11331	PHB2	1.000000	982
10268	RAMP3	1.000000	117
8991	SELENBP1	1.000000	92
8705	B3GALT4	1.000000	4
54681	P4HTM	1.000000	123
