#EntrezID	Name	Score
56647	BCCIP	1.000000	118
6415	SELENOW	1.000000	16
64743	WDR13	1.000000	34
57128	LYRM4	1.000000	14
26268	FBXO9	1.000000	7
116349	EXOC3-AS1	1.000000	1
10146	G3BP1	1.000000	125
138162	C9orf116	1.000000	1
9991	PTBP3	1.000000	53
55466	DNAJA4	1.000000	1
10522	DEAF1	1.000000	6
2356	FPGS	1.000000	3
80155	NAA15	1.000000	36
5201	PFDN1	1.000000	2
2954	GSTZ1	1.000000	2
9734	HDAC9	1.000000	1
6881	TAF10	1.000000	35
55663	ZNF446	1.000000	2
5878	RAB5C	1.000000	7
9377	COX5A	1.000000	175
8482	SEMA7A	1.000000	10
10445	MCRS1	1.000000	44
7110	TMF1	1.000000	14
116	ADCYAP1	1.000000	7
64854	USP46	1.000000	28
818	CAMK2G	1.000000	4
3338	DNAJC4	1.000000	33
1809	DPYSL3	1.000000	2
293	SLC25A6	1.000000	122
57532	NUFIP2	1.000000	3
23002	DAAM1	1.000000	4
25824	PRDX5	1.000000	2
79754	ASB13	1.000000	1
56904	SH3GLB2	1.000000	15
10485	C1orf61	1.000000	16
29086	BABAM1	1.000000	58
11231	SEC63	1.000000	155
10097	ACTR2	1.000000	61
129807	NEU4	1.000000	1
5927	KDM5A	1.000000	22
8036	SHOC2	1.000000	225
23543	RBFOX2	1.000000	7
4015	LOX	1.000000	2
64376	IKZF5	1.000000	1
6271	S100A1	1.000000	1
80223	RAB11FIP1	1.000000	1
7264	TSTA3	1.000000	106
4582	MUC1	1.000000	2
51162	EGFL7	1.000000	2
1307	COL16A1	1.000000	2
10808	HSPH1	1.000000	62
113791	PIK3IP1	1.000000	1
11152	WDR45	1.000000	23
10023	FRAT1	1.000000	1
51024	FIS1	1.000000	130
152006	RNF38	1.000000	56
10400	PEMT	1.000000	12
54778	RNF111	1.000000	34
147339	C18orf25	1.000000	7
9127	P2RX6	1.000000	7
51706	CYB5R1	1.000000	1
79006	METRN	1.000000	6
23760	PITPNB	1.000000	24
7965	AIMP2	1.000000	274
50649	ARHGEF4	1.000000	10
25864	ABHD14A	1.000000	26
2058	EPRS	1.000000	105
79180	EFHD2	1.000000	3
8545	CGGBP1	1.000000	1
56929	FEM1C	1.000000	22
57472	CNOT6	1.000000	16
